Id,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price,AptType
5545,398230,2007,2010,5,1519,17,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5546,398230,2013,2017,4,910,33,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,I,Family
5547,400000,2007,2015,2,1387,13,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5548,400884,2015,2017,7,914,21,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5549,400884,2006,2015,3,1743,7,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5550,400884,2007,2013,3,1643,36,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5551,402654,2007,2015,1,1387,11,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5552,402654,2007,2015,4,1519,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5553,402654,2006,2015,3,2056,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5554,402654,2014,2017,3,1092,9,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,I,Family
5555,402654,2007,2015,12,1483,6,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5556,402654,2007,2016,3,1366,17,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5557,402654,2015,2017,8,910,21,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5558,402654,2015,2017,7,910,28,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5559,402654,2007,2012,2,1643,38,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5560,402654,2007,2014,9,1928,5,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5561,403336,2007,2015,5,1643,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5562,404424,2007,2015,3,1387,5,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5563,405309,2007,2016,12,1483,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5564,405309,2007,2017,8,1444,12,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5565,405309,2007,2010,5,1483,26,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5566,405309,2007,2010,12,1483,26,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5567,406194,2015,2017,7,914,14,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5568,406194,2006,2017,2,1412,17,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5569,406194,2007,2011,1,1444,28,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5570,407079,2007,2017,8,1394,22,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5571,407079,2007,2007,11,1629,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5572,407079,2007,2017,5,1483,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5573,407079,2007,2011,2,1629,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5574,407079,2007,2011,10,1629,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5575,407079,1986,2017,6,2092,3,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,I,Single
5576,407079,2015,2017,7,914,16,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5577,407424,2007,2015,5,1643,7,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5578,407964,2006,2014,12,2056,18,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5579,408849,2007,2008,7,1690,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5580,408849,2007,2008,8,1690,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5581,408849,2007,2014,12,1387,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5582,408849,2007,2010,11,1690,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5583,408849,2007,2008,3,1643,5,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5584,408849,2007,2017,6,1483,7,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5585,408849,2007,2008,12,1643,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5586,408849,2007,2007,11,1643,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5587,408849,2007,2007,11,1690,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5588,408849,2007,2008,12,1643,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5589,409734,1986,2017,6,1796,11,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,L,Single
5590,409734,2007,2016,12,1366,13,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,L,Family
5591,409734,2007,2015,9,1690,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5592,411504,2007,2015,7,1394,27,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,L,Family
5593,411504,2015,2017,8,914,8,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,L,Married Couple
5594,411504,2006,2015,2,2056,22,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5595,411504,2014,2015,7,1092,6,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5596,411504,2007,2013,5,1928,17,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5597,413274,2015,2017,7,910,24,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,L,Married Couple
5598,413716,2015,2017,7,910,21,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,L,Married Couple
5599,414159,2014,2016,9,1092,21,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5600,414159,2007,2016,2,1629,6,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5601,414159,2007,2017,3,1483,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5602,415044,2015,2017,7,910,19,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,L,Married Couple
5603,415929,2007,2017,8,1444,18,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5604,415929,2007,2015,1,1387,20,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5605,415929,2007,2010,4,1643,34,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5606,415929,2007,2011,9,1928,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5607,415929,2014,2017,7,1092,9,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5608,415929,2006,2015,9,2056,25,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5609,415929,2007,2009,4,1643,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5610,415929,2014,2016,10,1092,22,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5611,415929,2013,2017,7,910,35,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,L,Family
5612,415929,2006,2015,5,1743,21,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5613,415929,2014,2017,7,1088,7,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5614,415929,2007,2017,4,1483,7,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5615,416814,2007,2010,8,1643,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5616,416814,2007,2009,6,1643,14,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5617,416814,2007,2010,2,1643,10,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5618,418584,2014,2015,10,1092,5,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5619,419469,2007,2011,10,1629,9,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5620,419469,2007,2011,1,1629,6,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5621,419469,2007,2011,3,1629,7,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5622,419469,2007,2011,12,1629,8,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5623,420353,2014,2017,4,1092,20,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5624,420353,2014,2017,7,1092,14,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5625,420353,2006,2015,3,1743,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5626,420353,2007,2015,6,1387,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5627,420353,2006,2017,5,1437,16,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5628,422123,2007,2011,2,1690,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5629,422123,2007,2010,11,1690,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5630,422123,2007,2011,3,1690,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5631,422123,2007,2013,4,1690,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5632,422123,2007,2010,11,1690,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5633,422123,2007,2011,2,1690,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5634,422123,2007,2016,4,1629,9,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5635,422123,2007,2011,3,1690,4,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5636,423008,2007,2015,3,1643,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5637,423008,2013,2015,7,910,33,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,L,Family
5638,423619,2007,2014,9,1928,32,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5639,424778,2007,2014,11,1928,16,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5640,424778,2007,2017,3,1387,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5641,424778,2008,2015,12,1167,20,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,L,Family
5642,424778,2006,2015,5,2056,5,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5643,424778,2007,2015,1,1643,10,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5644,424778,2006,2015,4,2056,19,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5645,424778,2006,2016,10,1437,21,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5646,427433,2006,2015,6,1743,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5647,427610,2007,2015,5,1643,14,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5648,427876,2007,2016,8,1387,6,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5649,428318,2007,2008,2,1643,20,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5650,428318,2007,2009,11,1643,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5651,428318,2007,2009,9,1643,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5652,428318,2007,2009,9,1643,27,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5653,428318,2007,2010,2,1643,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5654,429203,2007,2015,3,1387,14,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5655,429203,2014,2016,7,1291,2,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,L,Family
5656,429203,2007,2015,3,1387,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5657,429203,2007,2014,10,1928,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5658,429203,2007,2016,10,1387,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5659,429203,2007,2014,12,1643,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5660,429203,2007,2015,10,1483,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5661,432743,2007,2011,10,1629,10,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5662,432743,2007,2011,8,1629,18,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5663,432743,2007,2011,2,1629,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5664,432743,2006,2017,4,1412,26,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,L,Family
5665,432743,2007,2011,7,1629,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5666,432743,2007,2011,7,1629,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5667,432743,2007,2011,8,1629,17,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5668,432743,2007,2011,3,1629,11,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5669,432743,2007,2011,2,1629,19,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5670,433628,2007,2010,1,1643,43,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5671,433628,2007,2017,7,1448,30,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,L,Family
5672,433628,2007,2015,6,1448,29,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,L,Family
5673,433628,2007,2015,5,1387,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5674,433628,2007,2013,4,1643,41,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5675,433628,2007,2015,4,1629,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,L,Married Couple
5676,433628,2007,2015,1,1643,15,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5677,433628,2007,2014,8,1643,35,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
5678,433628,2007,2017,7,1387,7,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,L,Family
